fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
7.3,0.21,0.29,0.0,0.034,1.0,1.0,0.9917,3.3,0.5,11.0
6.6,0.19,0.25,0.0,0.052000000000000005,1.0,2.0,0.99352,3.3,0.42,9.4
7.2,0.4,0.49,0.0,0.048,0.0,1.0,0.9929,3.01,0.42,9.3
5.8,0.26,0.3,0.0,0.034,3.0,1.0,0.9902,3.2,0.38,11.5
9.2,0.35,0.39,0.0,0.042,0.0,0.0,0.9924,2.96,0.28,10.4
5.3,0.26,0.23,1.0,0.034,2.0,2.0,0.9952,3.82,0.51,10.5
6.4,0.37,0.12,1.0,0.056,0.0,0.0,0.99536,3.06,0.46,8.4
8.3,0.2,0.74,1.0,0.044,1.0,1.0,0.9924,3.25,0.42,12.2
6.1,0.3,0.3,0.0,0.031,2.0,2.0,0.9895,3.39,0.43,12.7
8.0,0.45,0.28,2.0,0.051,0.0,2.0,0.9957,3.06,0.47,11.4
6.2,0.21,0.52,1.0,0.047,1.0,1.0,0.99418,3.22,0.49,9.9
6.3,0.4,0.32,2.0,0.049,1.0,3.0,0.9981,3.47,0.59,9.3
6.0,0.22,0.25,2.0,0.056,4.0,2.0,0.9961,3.08,0.36,9.4
6.5,0.425,0.4,2.0,0.038,3.0,3.0,0.9979,3.23,0.57,9.0
5.8,0.28,0.18,0.0,0.058,0.0,1.0,0.99288,3.23,0.58,9.55
7.5,0.42,0.45,1.0,0.029,0.0,1.0,0.996,3.12,0.36,10.1
7.2,0.23,0.33,2.0,0.049,2.0,2.0,0.9987,3.41,0.4,9.8
6.2,0.32,0.32,0.0,0.036000000000000004,0.0,0.0,0.9899,3.16,0.48,12.7
7.2,0.21,0.29,0.0,0.044,1.0,1.0,0.99143,3.0,0.6,11.3
7.3,0.18,0.29,0.0,0.044,0.0,1.0,0.9918,3.2,0.48,11.3
6.9,0.32,0.26,0.0,0.03,0.0,0.0,0.99106,3.06,0.42,11.1
6.3,0.36,0.5,1.0,0.053,2.0,3.0,0.9955,3.2,0.51,9.6
7.1,0.26,0.31,0.0,0.044,1.0,1.0,0.9937,3.34,0.64,10.9
7.1,0.21,0.27,1.0,0.056,0.0,1.0,0.9956,2.95,0.52,9.5
5.2,0.44,0.04,0.0,0.036000000000000004,2.0,1.0,0.9894,3.36,0.33,12.1
6.4,0.45,0.07,0.0,0.03,0.0,1.0,0.9905,2.97,0.28,10.8
7.3,0.32,0.35,0.0,0.05,0.0,2.0,0.99244,3.24,0.42,10.7
7.9,0.34,0.44,1.0,0.027000000000000003,2.0,1.0,0.99124,2.96,0.37,12.5
8.2,0.35,0.4,1.0,0.039,1.0,2.0,0.9936,3.15,0.34,11.9
6.5,0.19,0.3,0.0,0.043,1.0,1.0,0.9936,3.42,0.39,9.1
6.4,0.24,0.26,1.0,0.054000000000000006,2.0,2.0,0.99538,3.12,0.5,9.5
6.0,0.18,0.31,0.0,0.036000000000000004,0.0,0.0,0.99085,3.34,0.58,11.1
7.9,0.25,0.34,2.0,0.04,2.0,3.0,0.99708,3.11,0.57,9.6
6.8,0.18,0.3,2.0,0.062,0.0,2.0,0.99808,3.0,0.52,9.0
7.9,0.21,0.39,0.0,0.057,0.0,1.0,0.99176,3.05,0.52,10.9
7.5,0.32,0.49,0.0,0.031,2.0,1.0,0.9906,3.07,0.46,12.5
5.6,0.225,0.24,2.0,0.054000000000000006,3.0,1.0,0.99545,3.17,0.39,10.2
6.1,0.31,0.37,1.0,0.031,3.0,2.0,0.9934,3.42,0.4,11.7
7.3,0.25,0.36,2.0,0.05,1.0,3.0,0.9986,3.04,0.46,8.9
7.8,0.21,0.49,0.0,0.052000000000000005,0.0,0.0,0.9911,3.15,0.28,11.4
7.3,0.34,0.3,0.0,0.057,0.0,2.0,0.9948,3.26,0.51,9.1
7.4,0.31,0.26,1.0,0.048,2.0,3.0,0.9964,3.26,0.36,9.1
6.7,0.42,0.39,2.0,0.04,3.0,3.0,0.99794,3.31,0.58,9.7
7.3,0.49,0.32,1.0,0.043,0.0,1.0,0.9952,3.24,0.45,10.7
6.3,0.2,0.18,2.0,0.045,3.0,2.0,0.99666,3.09,0.54,9.2
5.7,0.23,0.28,2.0,0.025,0.0,1.0,0.9925,3.28,0.38,11.3
5.4,0.59,0.07,1.0,0.045,1.0,2.0,0.9944,3.34,0.57,9.7
6.9,0.19,0.49,1.0,0.036000000000000004,2.0,2.0,0.9932,3.2,0.27,11.5
6.2,0.32,0.16,1.0,0.045,1.0,1.0,0.9949,3.18,0.47,9.6
7.5,0.21,0.34,0.0,0.06,0.0,1.0,0.9931,3.51,0.47,10.7
8.0,0.43,0.4,2.0,0.168,1.0,3.0,0.9991,3.07,0.64,9.2
6.8,0.22,0.26,0.0,0.041,1.0,2.0,0.99104,3.04,0.35,11.2
6.0,0.26,0.26,0.0,0.035,0.0,0.0,0.989465,3.11,0.48,12.15
7.5,0.33,0.39,2.0,0.065,1.0,1.0,0.9974,3.16,0.39,9.4
8.1,0.27,0.35,0.0,0.03,1.0,0.0,0.99255,3.22,0.63,10.4
7.3,0.38,0.23,1.0,0.05,0.0,0.0,0.99304,3.1,0.55,11.2
5.3,0.2,0.31,0.0,0.036000000000000004,0.0,0.0,0.99278,3.41,0.5,9.8
6.0,0.2,0.33,0.0,0.039,2.0,1.0,0.99051,3.31,0.45,11.6
7.4,0.26,0.43,1.0,0.022,0.0,1.0,0.9928,3.13,0.55,11.5
6.6,0.24,0.38,1.0,0.042,2.0,2.0,0.99577,3.21,0.46,9.2
7.0,0.31,0.52,0.0,0.029,0.0,0.0,0.9918,3.07,0.43,10.4
7.6,0.27,0.25,2.0,0.05,2.0,3.0,0.9984,3.34,0.5,9.8
7.4,0.4,0.41,2.0,0.053,1.0,3.0,0.99886,3.2,0.63,9.4
6.9,0.43,0.28,2.0,0.056,1.0,2.0,0.99594,3.17,0.43,9.4
6.9,0.38,0.29,2.0,0.048,2.0,3.0,0.99784,3.0,0.6,9.5
7.1,0.365,0.14,0.0,0.055,0.0,0.0,0.9941,3.15,0.43,8.9
6.9,0.28,0.37,1.0,0.037000000000000005,0.0,0.0,0.9948,3.05,0.54,11.1
7.3,0.27,0.3,0.0,0.04,0.0,0.0,0.99222,3.28,0.53,10.7
7.7,0.25,0.3,1.0,0.038,3.0,3.0,0.99555,3.1,0.5,10.1
6.6,0.37,0.24,0.0,0.064,0.0,1.0,0.9946,3.32,0.54,9.4
7.0,0.24,0.24,1.0,0.03,2.0,3.0,0.99636,3.47,0.46,10.2
6.8,0.26,0.29,3.0,0.056,2.0,2.0,0.9998,3.45,0.4,9.6
8.3,0.2,0.74,1.0,0.044,1.0,1.0,0.9924,3.25,0.42,12.2
6.8,0.28,0.35,0.0,0.042,0.0,0.0,0.9906,3.19,0.56,12.4
6.5,0.24,0.32,1.0,0.038,2.0,3.0,0.9958,3.45,0.54,9.7
6.3,0.26,0.42,1.0,0.045,3.0,3.0,0.99544,3.2,0.53,9.5
6.2,0.66,0.48,0.0,0.029,1.0,0.0,0.9892,3.33,0.39,12.8
7.4,0.19,0.31,3.0,0.045,1.0,3.0,0.9986,3.1,0.5,9.2
6.9,0.33,0.28,0.0,0.051,1.0,2.0,0.9927,3.27,0.6,10.3
7.6,0.13,0.34,1.0,0.062,1.0,1.0,0.9966,3.21,0.39,9.6
8.1,0.3,0.49,1.0,0.037000000000000005,0.0,2.0,0.9943,3.1,0.3,11.2
6.3,0.18,0.24,0.0,0.053,0.0,1.0,0.99373,3.11,0.52,9.2
8.1,0.28,0.4,1.0,0.05,1.0,0.0,0.9951,3.26,0.44,10.1
6.7,0.24,0.41,0.0,0.039,2.0,1.0,0.99052,3.25,0.43,12.0
6.0,0.41,0.05,0.0,0.063,0.0,1.0,0.9932,3.21,0.56,9.2
6.3,0.27,0.25,1.0,0.038,2.0,2.0,0.995,3.28,0.38,9.4
7.0,0.28,0.28,0.0,0.039,0.0,0.0,0.99173,3.18,0.65,11.1
6.4,0.12,0.49,1.0,0.042,2.0,2.0,0.9945,3.34,0.44,10.4
6.9,0.4,0.56,2.0,0.043,1.0,1.0,0.9975,3.14,0.46,8.7
6.4,0.28,0.36,0.0,0.053,1.0,2.0,0.99211,3.31,0.45,10.8
6.9,0.29,0.23,1.0,0.056,2.0,3.0,0.9967,3.17,0.44,8.8
7.3,0.19,0.25,0.0,0.051,1.0,1.0,0.99382,3.53,0.66,10.5
5.3,0.275,0.24,1.0,0.038,1.0,1.0,0.99313,3.38,0.51,11.0
8.0,0.24,0.3,3.0,0.056,2.0,2.0,0.9997,3.05,0.5,9.2
7.1,0.42,0.2,0.0,0.038,1.0,1.0,0.98968,3.23,0.47,13.4
7.3,0.4,0.24,1.0,0.058,1.0,2.0,0.995,3.2,0.41,9.9
8.4,0.31,0.31,0.0,0.021,2.0,2.0,0.99038,2.93,0.32,11.5
7.2,0.16,0.26,1.0,0.054000000000000006,1.0,3.0,0.9966,3.38,0.55,10.1
7.4,0.39,0.23,1.0,0.033,1.0,1.0,0.994,3.14,0.42,10.5
6.3,0.2,0.58,0.0,0.204,0.0,0.0,0.9931,3.16,0.43,10.0
7.0,0.29,0.26,0.0,0.044,0.0,0.0,0.9923,3.08,0.46,10.5
7.5,0.19,0.4,1.0,0.056,2.0,1.0,0.9954,3.06,0.52,9.9
7.6,0.27,0.29,0.0,0.059,1.0,1.0,0.99328,3.09,0.37,9.8
7.6,0.23,0.49,2.0,0.036000000000000004,2.0,2.0,0.9967,3.08,0.58,9.6
7.4,0.29,0.48,2.0,0.037000000000000005,3.0,2.0,0.99808,3.02,0.34,8.8
6.9,0.22,0.32,1.0,0.041,0.0,1.0,0.99296,3.17,0.55,11.2
6.4,0.17,0.3,0.0,0.034,1.0,1.0,0.99152,3.03,0.49,10.4
8.9,0.21,0.34,1.0,0.037000000000000005,1.0,2.0,0.9962,3.1,0.45,9.7
6.2,0.28,0.27,2.0,0.03,0.0,1.0,0.99388,3.2,0.36,10.7
6.1,0.17,0.42,3.0,0.033,1.0,1.0,0.99684,2.87,0.47,9.5
6.5,0.37,0.3,0.0,0.033,1.0,1.0,0.98894,3.22,0.53,13.5
6.0,0.555,0.26,1.0,0.053,0.0,1.0,0.9943,3.24,0.46,9.1
7.1,0.31,0.25,2.0,0.048,1.0,1.0,0.99663,3.14,0.4,9.5
7.2,0.4,0.38,0.0,0.03,1.0,1.0,0.99075,3.27,0.46,12.6
6.7,0.62,0.24,0.0,0.039,0.0,0.0,0.9934,3.41,0.32,10.4
9.4,0.23,0.56,3.0,0.063,2.0,4.0,1.00098,3.1,0.51,9.3
5.7,0.26,0.24,3.0,0.059,0.0,1.0,0.99773,3.3,0.5,10.1
7.3,0.28,0.36,2.0,0.04,1.0,1.0,0.998,3.3,0.79,9.6
6.4,0.35,0.28,0.0,0.055,0.0,2.0,0.99405,3.42,0.5,9.1
8.0,0.42,0.36,1.0,0.037000000000000005,1.0,0.0,0.992,3.13,0.57,12.3
6.4,0.25,0.53,1.0,0.038,3.0,3.0,0.9955,3.03,0.42,8.8
6.9,0.27,0.49,3.0,0.057,3.0,3.0,1.0024,2.98,0.47,8.6
7.1,0.31,0.25,2.0,0.048,1.0,1.0,0.99663,3.14,0.4,9.5
7.1,0.37,0.3,1.0,0.04,2.0,1.0,0.99021,3.17,0.27,13.6
7.4,0.16,0.3,2.0,0.056,1.0,2.0,0.99825,2.9,0.44,8.7
7.0,0.21,0.28,1.0,0.045,1.0,3.0,0.9954,3.25,0.54,10.4
7.8,0.18,0.31,2.0,0.053,2.0,1.0,0.998,3.06,0.53,8.9
5.9,0.12,0.28,0.0,0.037000000000000005,1.0,0.0,0.99074,3.33,0.42,10.9
6.5,0.23,0.36,3.0,0.038,2.0,1.0,0.99924,3.26,0.41,8.8
6.2,0.27,0.49,0.0,0.05,0.0,0.0,0.9931,3.32,0.44,9.8
7.1,0.18,0.39,3.0,0.047,2.0,2.0,0.99946,3.34,0.77,9.1
6.7,0.41,0.34,1.0,0.049,1.0,2.0,0.9968,3.22,0.51,9.1
7.1,0.24,0.34,0.0,0.045,0.0,1.0,0.99132,3.16,0.46,11.2
7.1,0.85,0.49,1.0,0.028,1.0,2.0,0.9962,3.22,0.36,10.7
6.8,0.32,0.18,1.0,0.041,3.0,3.0,0.9959,3.14,0.41,8.9
6.5,0.32,0.23,1.0,0.051,0.0,1.0,0.9943,3.03,0.42,10.7
8.3,0.15,0.39,0.0,0.055,1.0,2.0,0.993,3.08,0.39,10.5
8.1,0.24,0.38,0.0,0.044,2.0,2.0,0.996,3.37,0.74,10.8
7.2,0.26,0.38,0.0,0.061,0.0,1.0,0.99192,3.18,0.46,10.4
6.7,0.17,0.37,0.0,0.039,1.0,1.0,0.9922,3.26,0.6,10.8
7.5,0.26,0.25,0.0,0.038,1.0,1.0,0.99312,3.45,0.56,10.4
6.9,0.18,0.38,1.0,0.049,2.0,2.0,0.9958,3.3,0.54,9.8
7.1,0.28,0.28,1.0,0.03,0.0,3.0,0.99338,3.16,0.46,12.2
6.1,0.41,0.24,0.0,0.049,0.0,1.0,0.993,3.32,0.5,10.4
8.6,0.18,0.36,0.0,0.04,0.0,2.0,0.9956,3.25,0.55,9.5
6.0,0.34,0.29,1.0,0.046,1.0,1.0,0.99462,3.48,0.57,10.7
6.6,0.22,0.53,3.0,0.052000000000000005,0.0,1.0,0.9986,2.94,0.35,9.4
5.8,0.36,0.26,0.0,0.038,1.0,2.0,0.9911,3.34,0.55,11.3
5.5,0.16,0.26,0.0,0.032,1.0,0.0,0.99076,3.43,0.77,12.0
6.9,0.32,0.26,1.0,0.053,1.0,2.0,0.9965,3.25,0.51,9.2
8.2,0.23,0.4,0.0,0.027000000000000003,1.0,1.0,0.992,3.12,0.38,10.7
5.2,0.405,0.15,0.0,0.038,0.0,0.0,0.99125,3.52,0.4,11.6
6.9,0.37,0.23,2.0,0.057,2.0,2.0,0.99568,3.23,0.42,10.0
6.6,0.56,0.16,0.0,0.045,1.0,0.0,0.994,3.12,0.35,9.1
6.9,0.26,0.27,0.0,0.031,0.0,0.0,0.99089,3.12,0.39,11.5
6.7,0.18,0.28,2.0,0.039,1.0,1.0,0.99469,3.11,0.45,10.9
7.2,0.43,0.24,1.0,0.058,1.0,2.0,0.995,3.2,0.41,9.9
6.3,0.28,0.29,1.0,0.051,1.0,1.0,0.99374,3.43,0.59,11.0
6.3,0.25,0.44,2.0,0.041,2.0,3.0,0.9968,3.18,0.52,9.5
7.2,0.21,0.36,3.0,0.045,3.0,2.0,0.99922,3.25,0.76,9.4
6.4,0.16,0.25,0.0,0.057,0.0,1.0,0.99091,3.23,0.44,11.1
6.4,0.22,0.32,1.0,0.028,0.0,0.0,0.993,3.13,0.55,10.9
6.7,0.64,0.3,0.0,0.03,0.0,0.0,0.9892,3.16,0.6,12.9
7.8,0.15,0.24,1.0,0.047,0.0,0.0,0.9951,2.94,0.31,9.6
6.2,0.15,0.49,0.0,0.033,0.0,0.0,0.9932,3.3,0.7,9.4
5.9,0.37,0.32,0.0,0.029,1.0,0.0,0.98916,3.41,0.55,12.7
7.3,0.22,0.37,2.0,0.063,2.0,3.0,0.9978,2.89,0.38,9.0
7.7,0.29,0.48,0.0,0.049,1.0,2.0,0.9931,3.17,0.64,10.6
5.9,0.34,0.22,0.0,0.03,0.0,1.0,0.9894,3.41,0.78,13.9
6.9,0.4,0.42,1.0,0.066,1.0,2.0,0.99552,3.12,0.54,9.4
6.4,0.68,0.26,0.0,0.069,0.0,2.0,0.99347,3.18,0.4,9.3
6.8,0.44,0.2,3.0,0.065,3.0,2.0,0.99884,3.13,0.45,8.6
7.6,0.25,1.23,1.0,0.035,2.0,4.0,0.99018,3.03,0.43,13.1
8.0,0.23,0.28,0.0,0.048,2.0,2.0,0.9952,3.26,0.72,9.5
7.0,0.3,0.38,3.0,0.032,3.0,2.0,0.9983,3.18,0.61,9.3
7.3,0.24,0.34,3.0,0.05,1.0,2.0,0.9983,3.03,0.42,9.0
6.9,0.24,0.23,1.0,0.041,0.0,0.0,0.99246,3.1,0.85,11.4
5.9,0.32,0.26,0.0,0.057,0.0,1.0,0.9917,3.24,0.36,10.7
6.7,0.25,0.33,0.0,0.057,2.0,2.0,0.9934,3.02,0.48,9.5
6.3,0.23,0.22,3.0,0.054000000000000006,2.0,2.0,0.99853,3.12,0.6,9.3
6.9,0.3,0.33,0.0,0.035,0.0,2.0,0.9925,3.25,0.79,12.3
7.5,0.42,0.2,0.0,0.06,0.0,2.0,0.9944,3.06,0.4,9.4
6.8,0.18,0.3,2.0,0.062,0.0,2.0,0.99808,3.0,0.52,9.0
7.8,0.19,0.26,1.0,0.039,2.0,2.0,0.996,3.18,0.46,9.9
7.4,0.56,0.09,0.0,0.071,0.0,1.0,0.99496,3.22,0.53,9.8
7.0,0.16,0.73,0.0,0.138,3.0,2.0,0.9936,3.08,0.3,9.2
7.0,0.24,0.3,1.0,0.039,1.0,1.0,0.99436,3.2,0.39,9.9
6.3,0.22,0.34,1.0,0.032,1.0,0.0,0.99012,3.27,0.36,13.5
6.5,0.44,0.47,1.0,0.014,2.0,1.0,0.98984,3.13,0.32,13.0
6.5,0.26,0.34,0.0,0.04,0.0,2.0,0.99216,3.29,0.46,10.7
6.8,0.27,0.22,3.0,0.034,0.0,1.0,0.9989,3.07,0.53,9.2
6.1,0.43,0.35,1.0,0.059,3.0,3.0,0.9971,3.37,0.5,8.5
6.7,0.16,0.32,2.0,0.035,0.0,2.0,0.99666,2.88,0.36,9.0
5.7,0.18,0.26,0.0,0.023,0.0,0.0,0.9893,3.07,0.54,12.3
6.9,0.18,0.38,1.0,0.039,0.0,1.0,0.9943,3.1,0.42,10.5
7.2,0.47,0.16,1.0,0.048,0.0,1.0,0.99428,3.09,0.49,9.8
7.0,0.44,0.24,2.0,0.056,3.0,3.0,0.99718,3.05,0.5,9.5
6.0,0.27,0.4,0.0,0.021,0.0,0.0,0.9891,3.24,0.95,13.1333333333333
7.2,0.37,0.4,2.0,0.032,1.0,3.0,0.9963,3.1,0.51,9.8
7.1,0.2,0.37,0.0,0.049,1.0,1.0,0.99226,3.15,0.52,10.8
6.7,0.3,0.44,3.0,0.057,3.0,3.0,0.99956,3.11,0.53,9.1
6.8,0.21,0.62,1.0,0.041,0.0,1.0,0.99358,2.96,0.59,10.2
7.0,0.18,0.37,0.0,0.043,0.0,1.0,0.99216,3.18,0.5,10.8
5.2,0.24,0.15,1.0,0.043,1.0,1.0,0.99378,3.24,0.48,9.9
6.4,0.39,0.21,0.0,0.041,1.0,1.0,0.99225,3.15,0.46,10.2
9.0,0.43,0.3,0.0,0.05,0.0,2.0,0.9951,3.11,0.45,9.7
6.2,0.32,0.24,0.0,0.051,1.0,2.0,0.99306,3.36,0.52,11.0
5.9,0.28,0.14,1.0,0.032,1.0,1.0,0.99542,3.28,0.44,9.5
8.7,0.15,0.3,0.0,0.046,1.0,1.0,0.9942,3.22,0.38,9.8
7.4,0.2,1.66,0.0,0.022,1.0,1.0,0.99165,3.26,0.55,12.2
7.9,0.3,0.6,0.0,0.048,0.0,1.0,0.99331,3.24,0.49,11.85
6.8,0.28,0.37,1.0,0.057,1.0,3.0,0.9973,3.57,0.55,10.2
8.6,0.55,0.35,3.0,0.057,1.0,4.0,1.0001,3.04,0.63,11.0
5.8,0.415,0.13,0.0,0.04,0.0,0.0,0.9922,3.29,0.52,10.5
6.7,0.41,0.01,0.0,0.048,1.0,1.0,0.9942,3.24,0.35,9.5
5.6,0.21,0.24,1.0,0.027000000000000003,1.0,2.0,0.991,3.3,0.31,11.5
7.3,0.19,0.49,3.0,0.058,2.0,1.0,0.9998,3.42,0.36,9.1
6.7,0.27,0.33,0.0,0.034,0.0,0.0,0.99144,3.08,0.4,10.5
5.6,0.26,0.26,1.0,0.031,0.0,0.0,0.9923,3.25,0.38,10.8
6.8,0.19,0.71,3.0,0.042,0.0,1.0,0.99784,2.85,0.5,9.5
6.1,0.55,0.15,2.0,0.031,0.0,1.0,0.9957,3.36,0.47,10.2
6.0,0.2,0.71,0.0,0.15,0.0,0.0,0.9927,3.12,0.47,9.8
7.3,0.3,0.22,1.0,0.056,2.0,2.0,0.9947,3.13,0.35,10.1
5.4,0.33,0.31,0.0,0.03,1.0,1.0,0.99031,3.3,0.43,12.2
5.4,0.23,0.36,0.0,0.03,3.0,1.0,0.98976,3.24,0.99,12.1
10.0,0.91,0.42,0.0,0.056,1.0,2.0,0.9968,3.11,0.46,10.0
6.4,0.1,0.35,1.0,0.048,1.0,0.0,0.9947,3.43,0.79,9.7
6.6,0.18,0.28,0.0,0.041,2.0,2.0,0.99207,3.13,0.45,10.2
6.3,0.21,0.4,0.0,0.031,2.0,1.0,0.9917,3.42,0.49,11.5
8.0,0.36,0.43,2.0,0.053,1.0,2.0,0.9982,3.4,0.46,9.5
7.2,0.08,0.49,0.0,0.05,0.0,2.0,0.9945,3.46,0.44,10.2
6.1,0.35,0.07,0.0,0.069,0.0,1.0,0.9934,3.23,0.52,9.2
5.3,0.23,0.56,0.0,0.041,2.0,1.0,0.99119,3.16,0.62,9.7
6.3,0.29,0.29,0.0,0.037000000000000005,1.0,1.0,0.9895,3.17,0.36,12.8
7.7,0.11,0.34,2.0,0.04,1.0,1.0,0.99634,3.07,0.59,11.0
6.6,0.16,0.34,0.0,0.037000000000000005,1.0,1.0,0.9899,3.01,0.68,12.0
9.0,0.2,0.33,0.0,0.049,0.0,0.0,0.9944,3.14,0.36,9.8
6.8,0.29,0.56,2.0,0.043,3.0,3.0,0.9972,3.02,0.63,9.3
6.0,0.19,0.37,2.0,0.032,0.0,0.0,0.9932,3.08,0.66,12.0
7.4,0.25,0.36,2.0,0.067,2.0,2.0,0.9976,3.01,0.48,9.0
6.4,0.34,0.1,0.0,0.048,0.0,0.0,0.9927,3.21,0.38,9.8
6.6,0.29,0.29,0.0,0.036000000000000004,1.0,0.0,0.98819,3.08,0.42,13.7
5.1,0.52,0.06,0.0,0.052000000000000005,1.0,0.0,0.9932,3.32,0.43,9.3
6.2,0.3,0.26,2.0,0.046,3.0,3.0,0.99775,3.17,0.43,9.5
4.7,0.785,0.0,0.0,0.036000000000000004,0.0,1.0,0.98981,3.53,0.92,13.8
6.4,0.21,0.3,1.0,0.044,2.0,2.0,0.9949,3.6,0.41,10.6
8.0,0.45,0.28,2.0,0.051,0.0,2.0,0.9957,3.06,0.47,11.4
6.2,0.24,0.29,2.0,0.039,2.0,1.0,0.9952,3.33,0.46,11.0
8.0,0.27,0.25,3.0,0.045,2.0,3.0,1.00051,3.05,0.5,9.2
6.8,0.35,0.53,2.0,0.053,1.0,2.0,0.9963,3.07,0.4,9.4
6.4,0.21,0.5,2.0,0.042,2.0,2.0,0.9972,3.15,0.43,8.8
5.9,0.33,0.32,1.0,0.038,0.0,0.0,0.9911,3.22,0.36,12.7
6.0,0.32,0.3,0.0,0.033,1.0,1.0,0.98912,3.29,0.42,12.8
6.5,0.26,0.28,2.0,0.046,3.0,3.0,0.99685,3.18,0.41,10.0
5.9,0.44,0.36,0.0,0.03,0.0,0.0,0.99201,3.22,0.48,10.8
6.1,0.34,0.46,1.0,0.029,0.0,0.0,0.991,3.29,0.62,12.3
6.4,0.19,0.35,2.0,0.043,1.0,1.0,0.99632,3.16,0.5,9.7
5.8,0.27,0.4,0.0,0.076,2.0,1.0,0.99185,3.13,0.45,10.3
6.4,0.24,0.25,3.0,0.083,1.0,2.0,0.99976,3.17,0.5,9.1
5.6,0.42,0.34,0.0,0.022,1.0,0.0,0.98915,3.22,0.38,12.8
8.5,0.25,0.27,1.0,0.031,1.0,0.0,0.9922,3.01,0.33,12.0
10.7,0.22,0.56,1.0,0.044,1.0,2.0,0.998,2.87,0.68,9.5
7.5,0.35,0.48,2.0,0.056,3.0,2.0,0.99803,2.97,0.52,8.8
7.4,0.24,0.31,1.0,0.045,2.0,2.0,0.9963,3.09,0.32,8.8
7.5,0.24,0.31,2.0,0.049,2.0,3.0,0.9985,3.08,0.53,8.8
7.0,0.12,0.29,2.0,0.039,1.0,0.0,0.99564,3.19,0.38,9.8
7.8,0.21,0.27,0.0,0.051,0.0,0.0,0.9936,3.06,0.46,9.1
7.4,0.24,0.22,2.0,0.042,0.0,0.0,0.9954,2.86,0.36,9.7
7.2,0.19,0.31,0.0,0.046,1.0,1.0,0.9939,3.34,0.57,10.2
6.5,0.29,0.31,0.0,0.035,0.0,0.0,0.99053,3.27,0.69,11.4
6.0,0.17,0.33,1.0,0.036000000000000004,1.0,1.0,0.99362,3.32,0.58,10.1333333333333
5.7,0.31,0.28,0.0,0.03,0.0,0.0,0.99062,3.31,0.38,11.7
8.1,0.12,0.49,0.0,0.042,2.0,2.0,0.9934,3.13,0.48,9.7
7.1,0.47,0.29,3.0,0.024,0.0,1.0,0.99518,3.12,0.48,12.0
5.9,0.26,0.24,0.0,0.046,1.0,1.0,0.99234,3.63,0.73,11.3
7.3,0.22,0.26,0.0,0.04,1.0,2.0,0.99194,3.27,0.48,11.2
7.3,0.2,0.44,0.0,0.045,0.0,0.0,0.9924,3.15,0.46,10.0
6.7,0.26,0.29,1.0,0.038,1.0,2.0,0.99479,3.23,0.56,10.4
7.9,0.345,0.51,3.0,0.047,2.0,2.0,0.9987,3.09,0.51,9.1
6.1,0.16,0.29,1.0,0.03,1.0,1.0,0.99474,3.68,0.46,10.7
3.8,0.31,0.02,2.0,0.036000000000000004,0.0,1.0,0.99248,3.75,0.44,12.4
6.6,0.36,0.52,2.0,0.05,1.0,1.0,0.99628,3.07,0.4,9.4
7.4,0.15,0.42,0.0,0.045,2.0,2.0,0.992,3.0,0.6,10.4
6.6,0.22,0.29,2.0,0.046,1.0,1.0,0.99834,3.05,0.5,9.1
6.4,0.31,0.28,0.0,0.037000000000000005,0.0,1.0,0.9919,3.32,0.51,10.4
7.3,0.2,0.29,3.0,0.039,3.0,3.0,1.00037,3.1,0.48,9.2
5.7,0.25,0.22,2.0,0.049,2.0,1.0,0.99571,3.2,0.45,10.1
6.8,0.24,0.4,0.0,0.047,1.0,1.0,0.99,3.13,0.49,12.8
6.9,0.34,0.36,0.0,0.032,0.0,2.0,0.99214,3.07,0.52,9.8
7.3,0.19,0.27,2.0,0.057,2.0,2.0,0.99807,2.94,0.41,8.8
5.8,0.29,0.38,2.0,0.038,2.0,1.0,0.99366,3.11,0.59,11.2
7.0,0.13,0.3,1.0,0.056,1.0,1.0,0.9945,3.47,0.42,10.5
5.8,0.35,0.29,0.0,0.034,1.0,2.0,0.9912,3.35,0.58,11.6333333333333
6.9,0.75,0.13,1.0,0.036000000000000004,0.0,0.0,0.99312,3.09,0.25,11.1
8.0,0.24,0.48,1.0,0.047,0.0,1.0,0.99616,3.23,0.7,10.0
6.1,0.16,0.37,0.0,0.031,1.0,0.0,0.9922,3.4,0.58,10.5
6.1,0.41,0.0,0.0,0.063,1.0,0.0,0.9914,3.27,0.67,10.8
6.8,0.17,0.17,1.0,0.049,0.0,0.0,0.993,3.0,0.38,9.8
5.9,0.28,0.39,0.0,0.031,2.0,2.0,0.98836,3.08,0.64,12.9
6.7,0.24,0.32,2.0,0.079,1.0,1.0,0.99662,3.02,0.45,8.8
6.3,0.21,0.33,2.0,0.046,3.0,2.0,0.9971,3.36,0.5,10.4
6.8,0.44,0.37,1.0,0.047,2.0,3.0,0.9938,3.08,0.65,10.5
5.7,0.23,0.25,1.0,0.042,0.0,1.0,0.99486,3.44,0.61,10.3
7.3,0.22,0.41,3.0,0.05,2.0,3.0,1.0,3.32,0.59,8.9
7.1,0.2,0.31,1.0,0.053,1.0,3.0,0.99587,3.31,0.59,10.4
7.2,0.21,0.33,0.0,0.036000000000000004,1.0,1.0,0.9928,3.25,0.4,11.0
