fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
7.4,0.53,0.12,0.0,0.165,0.0,0.0,0.99702,3.26,0.86,9.2
6.6,0.695,0.0,0.0,0.075,0.0,2.0,0.9968,3.49,0.67,9.2
8.9,0.4,0.51,1.0,0.052000000000000005,1.0,0.0,0.995,3.32,0.9,13.4
6.9,0.49,0.1,0.0,0.07400000000000001,0.0,0.0,0.9959,3.42,0.58,10.2
7.5,0.51,0.02,0.0,0.084,1.0,1.0,0.99538,3.36,0.54,10.5
7.7,0.39,0.12,0.0,0.097,1.0,0.0,0.99596,3.16,0.49,9.4
7.4,0.49,0.19,1.0,0.077,1.0,1.0,0.9966,3.37,0.51,10.5
7.1,0.47,0.0,0.0,0.067,0.0,0.0,0.99517,3.4,0.58,10.9
11.6,0.44,0.64,0.0,0.059,0.0,0.0,0.998,3.21,0.67,10.2
8.1,0.38,0.28,0.0,0.066,1.0,0.0,0.9968,3.23,0.73,9.7
9.0,0.8,0.12,0.0,0.083,0.0,0.0,0.99836,3.33,0.65,10.4
8.1,0.29,0.36,0.0,0.048,3.0,2.0,0.995,3.27,1.01,12.4
7.5,0.5,0.36,2.0,0.071,1.0,3.0,0.9978,3.35,0.8,10.5
8.6,0.47,0.47,0.0,0.07400000000000001,0.0,0.0,0.9979,3.08,0.46,9.5
6.1,0.34,0.25,0.0,0.084,0.0,0.0,0.99464,3.36,0.44,10.1
9.9,0.35,0.41,0.0,0.083,0.0,2.0,0.9982,3.21,0.5,9.5
7.9,0.29,0.49,0.0,0.096,1.0,2.0,0.99714,3.31,0.67,10.1
6.8,0.59,0.1,0.0,0.063,3.0,2.0,0.9958,3.41,0.67,9.7
9.4,0.27,0.53,0.0,0.07400000000000001,0.0,0.0,0.9962,3.2,1.13,12.0
6.7,0.64,0.23,0.0,0.08,0.0,4.0,0.99538,3.36,0.7,10.9
7.4,0.63,0.07,0.0,0.09,0.0,1.0,0.9979,3.43,0.76,9.7
5.5,0.49,0.03,0.0,0.044,2.0,3.0,0.9908,3.5,0.82,14.0
6.2,0.36,0.24,0.0,0.095,1.0,1.0,0.9946,3.57,0.57,11.7
7.3,0.58,0.3,0.0,0.07400000000000001,1.0,2.0,0.9968,3.46,0.59,10.2
7.8,0.6,0.26,0.0,0.08,2.0,4.0,0.99622,3.21,0.52,9.9
6.2,0.6,0.08,0.0,0.09,2.0,1.0,0.9949,3.45,0.58,10.5
6.6,0.855,0.02,0.0,0.062,1.0,0.0,0.99627,3.54,0.6,11.0
7.1,0.685,0.35,0.0,0.08800000000000001,0.0,3.0,0.9963,3.28,0.62,9.4
13.5,0.53,0.79,2.0,0.12,2.0,2.0,1.0018,3.18,0.77,13.0
7.7,0.69,0.22,0.0,0.084,1.0,3.0,0.9961,3.31,0.48,9.5
10.0,0.56,0.24,0.0,0.079,1.0,2.0,0.9991,3.18,0.56,10.1
7.4,0.59,0.08,2.0,0.086,0.0,0.0,0.9974,3.38,0.5,9.0
10.6,0.48,0.64,0.0,0.111,0.0,0.0,0.997,3.26,0.66,11.7
8.4,0.56,0.04,0.0,0.08199999999999999,0.0,0.0,0.9976,3.22,0.44,9.6
9.0,0.6,0.29,0.0,0.069,2.0,2.0,0.99654,3.34,0.57,10.0
6.8,0.63,0.12,1.0,0.099,1.0,4.0,0.9969,3.28,0.61,9.5
10.0,0.56,0.24,0.0,0.079,1.0,2.0,0.9991,3.18,0.56,10.1
7.4,0.62,0.05,0.0,0.068,2.0,1.0,0.9961,3.42,0.57,11.5
9.7,0.42,0.46,0.0,0.07400000000000001,0.0,0.0,0.99649,3.27,0.74,12.3
10.8,0.45,0.33,1.0,0.099,1.0,1.0,0.99818,3.24,0.71,10.8
7.7,0.66,0.04,0.0,0.039,0.0,0.0,0.9962,3.4,0.47,9.4
7.7,0.61,0.18,0.0,0.083,0.0,0.0,0.9963,3.29,0.6,10.2
6.7,1.04,0.08,0.0,0.067,1.0,1.0,0.99648,3.52,0.57,11.0
6.7,0.56,0.09,1.0,0.079,0.0,0.0,0.99669,3.46,0.61,10.2
11.5,0.59,0.59,1.0,0.087,1.0,1.0,0.9988,3.18,0.65,11.0
8.2,0.915,0.27,0.0,0.08800000000000001,0.0,0.0,0.9962,3.26,0.47,10.0
6.8,0.36,0.32,0.0,0.067,0.0,0.0,0.9928,3.36,0.55,12.8
5.7,0.6,0.0,0.0,0.063,0.0,0.0,0.99191,3.45,0.56,12.2
9.8,0.37,0.39,1.0,0.079,2.0,2.0,0.99729,3.16,0.59,9.8
11.9,0.57,0.5,1.0,0.08199999999999999,0.0,1.0,1.0006,3.12,0.78,10.7
8.6,0.49,0.29,0.0,0.11,1.0,4.0,0.9972,2.93,1.98,9.8
7.0,0.42,0.35,0.0,0.08800000000000001,1.0,1.0,0.9961,3.34,0.55,9.2
7.7,0.705,0.1,1.0,0.084,0.0,0.0,0.9976,3.39,0.49,9.7
7.6,0.36,0.31,0.0,0.079,2.0,2.0,0.99716,3.46,0.62,9.5
8.3,0.58,0.13,1.0,0.096,1.0,2.0,0.9984,3.17,0.62,9.1
7.3,0.32,0.23,0.0,0.066,3.0,2.0,0.99588,3.43,0.62,10.1
5.3,0.57,0.01,0.0,0.054000000000000006,0.0,0.0,0.9934,3.57,0.84,12.5
8.4,0.59,0.29,1.0,0.109,2.0,4.0,0.99801,3.15,0.5,9.1
7.0,0.54,0.0,0.0,0.079,3.0,2.0,0.9956,3.39,0.84,11.4
9.1,0.3,0.34,0.0,0.064,0.0,0.0,0.99516,3.26,0.84,11.7
8.0,0.5,0.39,1.0,0.08199999999999999,0.0,1.0,0.9985,3.43,0.62,10.7
8.2,0.32,0.42,0.0,0.098,0.0,0.0,0.99506,3.27,0.55,12.3
6.6,0.8,0.03,3.0,0.079,0.0,0.0,0.9963,3.52,0.5,12.2
7.2,0.63,0.0,0.0,0.097,1.0,1.0,0.99675,3.37,0.58,9.0
7.5,0.41,0.15,1.0,0.104,2.0,3.0,0.99786,3.14,0.58,9.1
7.2,0.67,0.0,0.0,0.068,0.0,0.0,0.9956,3.42,0.72,11.1
6.7,0.48,0.08,0.0,0.064,1.0,1.0,0.99552,3.33,0.64,9.7
6.9,0.52,0.25,1.0,0.081,0.0,1.0,0.99685,3.46,0.5,11.0
9.1,0.66,0.15,1.0,0.097,0.0,2.0,0.99976,3.28,0.54,9.6
7.3,0.305,0.39,0.0,0.059,0.0,0.0,0.99331,3.29,0.52,11.5
6.6,0.735,0.02,3.0,0.122,4.0,4.0,0.9994,3.47,0.53,9.9
7.1,0.59,0.0,0.0,0.091,0.0,0.0,0.99488,3.42,0.55,11.5
7.2,0.63,0.03,0.0,0.08,1.0,3.0,0.99745,3.53,0.58,9.8
7.8,0.5,0.09,0.0,0.115,0.0,1.0,0.9971,3.18,0.62,9.5
7.3,0.55,0.01,0.0,0.093,0.0,0.0,0.99514,3.35,0.58,11.0
8.5,0.47,0.27,0.0,0.058,1.0,1.0,0.99518,3.16,0.85,11.1
6.4,0.39,0.33,1.0,0.046,0.0,2.0,0.99294,3.36,0.62,12.2
9.1,0.28,0.48,0.0,0.067,2.0,1.0,0.9967,3.32,1.04,10.6
10.0,0.59,0.31,0.0,0.09,2.0,2.0,0.9994,3.18,0.63,10.2
8.0,0.25,0.43,0.0,0.067,1.0,1.0,0.9946,3.38,0.6,11.9
6.8,0.56,0.22,0.0,0.07400000000000001,1.0,0.0,0.99438,3.4,0.82,11.2
10.7,0.4,0.48,0.0,0.125,1.0,1.0,0.998,3.03,0.81,9.7
8.6,0.635,0.68,0.0,0.403,1.0,2.0,0.99632,3.02,1.15,9.3
11.6,0.32,0.55,1.0,0.081,3.0,2.0,1.0002,3.32,0.92,10.8
6.8,0.69,0.0,2.0,0.124,1.0,2.0,0.9997,3.46,0.72,10.2
10.5,0.24,0.47,0.0,0.066,0.0,0.0,0.9978,3.15,0.9,11.0
7.9,0.24,0.4,0.0,0.056,0.0,0.0,0.9967,3.32,0.87,8.7
8.0,0.67,0.3,0.0,0.06,3.0,2.0,0.9958,3.26,0.56,10.2
7.9,0.4,0.29,0.0,0.157,0.0,1.0,0.9973,3.3,0.92,9.5
11.1,0.45,0.73,1.0,0.066,0.0,0.0,0.9986,3.17,0.66,11.2
7.3,0.66,0.0,0.0,0.084,0.0,0.0,0.9983,3.61,0.96,9.9
10.4,0.44,0.42,0.0,0.145,3.0,1.0,0.99832,3.38,0.86,9.9
10.0,0.29,0.4,1.0,0.098,0.0,0.0,1.0006,3.48,0.91,9.7
12.7,0.6,0.49,1.0,0.075,0.0,0.0,0.9994,3.14,0.57,11.4
7.1,0.65,0.18,0.0,0.07,1.0,1.0,0.997,3.44,0.6,9.1
8.7,0.54,0.26,1.0,0.097,0.0,1.0,0.9976,3.27,0.6,9.3
7.7,0.49,0.26,0.0,0.062,0.0,1.0,0.9966,3.39,0.64,9.6
7.1,0.755,0.15,0.0,0.107,1.0,3.0,0.99593,3.19,0.5,9.5
8.1,0.72,0.09,1.0,0.084,1.0,1.0,0.9994,3.43,0.72,11.1
10.2,0.645,0.36,0.0,0.053,0.0,0.0,0.9982,3.17,0.42,10.0
8.1,0.575,0.22,0.0,0.077,0.0,2.0,0.9967,3.29,0.51,9.2
8.9,0.31,0.36,1.0,0.056,0.0,1.0,0.99562,3.4,0.69,11.8
6.9,0.41,0.33,0.0,0.081,1.0,1.0,0.9949,3.41,0.75,11.1
8.2,0.885,0.2,0.0,0.086,0.0,1.0,0.9946,3.11,0.46,10.0
13.7,0.415,0.68,1.0,0.085,1.0,1.0,1.0014,3.06,0.8,10.0
9.8,0.66,0.39,1.0,0.083,1.0,2.0,0.9989,3.37,0.71,11.5
9.1,0.29,0.33,0.0,0.063,1.0,0.0,0.99516,3.26,0.84,11.7
10.0,0.41,0.45,2.0,0.071,0.0,0.0,0.99702,3.21,0.49,11.8
11.5,0.18,0.51,1.0,0.104,0.0,0.0,0.9996,3.28,0.97,10.1
7.2,0.53,0.13,0.0,0.058,1.0,0.0,0.99573,3.21,0.68,9.9
7.5,0.27,0.34,0.0,0.05,0.0,0.0,0.9951,3.4,0.64,11.0
7.9,0.57,0.31,0.0,0.079,0.0,3.0,0.99677,3.29,0.69,9.5
6.2,0.44,0.39,1.0,0.077,0.0,0.0,0.99555,3.51,0.69,11.0
7.2,0.52,0.07,0.0,0.07400000000000001,0.0,0.0,0.9973,3.32,0.81,9.6
5.0,0.4,0.5,2.0,0.046,2.0,3.0,0.9902,3.49,0.66,13.6
12.0,0.38,0.56,0.0,0.093,0.0,0.0,0.99925,3.14,0.71,10.9
7.8,0.735,0.08,0.0,0.092,0.0,1.0,0.9974,3.24,0.71,9.8
7.5,0.77,0.2,3.0,0.098,2.0,3.0,0.99892,3.2,0.58,9.2
7.9,0.52,0.26,0.0,0.079,3.0,4.0,0.9964,3.23,0.54,9.5
7.6,0.35,0.6,1.0,0.073,2.0,1.0,0.99656,3.38,0.79,11.1
8.6,0.47,0.27,0.0,0.055,1.0,0.0,0.99516,3.18,0.8,11.2
8.8,0.24,0.54,1.0,0.083,2.0,2.0,0.9983,3.39,0.54,9.2
8.3,0.65,0.1,1.0,0.08900000000000001,1.0,1.0,0.99803,3.29,0.55,9.5
9.2,0.53,0.24,1.0,0.078,2.0,4.0,0.99788,3.21,0.57,9.5
6.9,0.74,0.03,0.0,0.054000000000000006,0.0,0.0,0.99508,3.45,0.63,11.5
6.8,0.915,0.29,2.0,0.07,1.0,1.0,0.99577,3.53,0.54,11.1
7.0,0.23,0.4,0.0,0.063,1.0,2.0,0.9952,3.5,0.63,11.1
7.1,0.6,0.01,0.0,0.079,2.0,1.0,0.99514,3.4,0.61,10.9
11.6,0.475,0.4,0.0,0.091,0.0,0.0,0.99704,3.07,0.65,10.0333333333333
6.6,0.61,0.0,0.0,0.069,0.0,0.0,0.99396,3.33,0.37,10.4
7.0,0.65,0.02,0.0,0.066,0.0,0.0,0.9972,3.47,0.67,9.5
7.4,0.64,0.07,0.0,0.1,0.0,0.0,0.9961,3.3,0.58,9.6
7.0,0.69,0.07,1.0,0.091,1.0,0.0,0.99572,3.38,0.6,11.3
8.0,0.6,0.22,0.0,0.08,2.0,3.0,0.99613,3.3,0.49,9.9
6.9,0.63,0.33,3.0,0.235,4.0,4.0,0.99787,3.22,0.56,9.5
7.0,0.975,0.04,0.0,0.087,0.0,2.0,0.99565,3.35,0.6,9.4
7.4,0.35,0.33,0.0,0.068,0.0,0.0,0.9947,3.36,0.6,11.9
10.4,0.44,0.73,3.0,0.07400000000000001,3.0,2.0,0.999,3.17,0.85,12.0
6.8,0.64,0.1,0.0,0.085,1.0,3.0,0.9956,3.34,0.52,10.2
7.8,0.5,0.3,0.0,0.075,0.0,0.0,0.9959,3.31,0.56,10.4
10.2,0.4,0.4,1.0,0.068,3.0,2.0,0.99754,3.38,0.86,10.5
8.2,0.24,0.34,2.0,0.062,0.0,0.0,0.9974,3.22,0.94,10.9
7.8,0.53,0.01,0.0,0.077,0.0,0.0,0.995,3.16,0.46,9.8
10.5,0.43,0.35,1.0,0.092,2.0,2.0,0.99798,3.21,0.69,10.5
6.6,0.5,0.01,0.0,0.06,1.0,0.0,0.9952,3.4,0.58,9.8
8.2,1.0,0.09,0.0,0.065,0.0,1.0,0.99685,3.32,0.55,9.0
7.5,0.6,0.32,1.0,0.103,1.0,3.0,0.99938,3.45,0.62,9.5
10.1,0.28,0.46,0.0,0.05,0.0,0.0,0.9974,3.04,0.79,10.2
7.5,0.57,0.08,1.0,0.08900000000000001,1.0,0.0,0.99592,3.3,0.59,10.4
10.0,0.43,0.33,1.0,0.095,2.0,3.0,0.9984,3.22,0.68,10.0
6.2,0.36,0.24,0.0,0.095,1.0,1.0,0.9946,3.57,0.57,11.7
7.4,0.5,0.47,0.0,0.086,1.0,2.0,0.997,3.36,0.57,9.1
7.6,0.5,0.29,0.0,0.086,0.0,0.0,0.99502,3.32,0.62,11.5
7.6,0.55,0.21,0.0,0.071,0.0,0.0,0.9964,3.28,0.55,9.7
7.1,0.66,0.0,0.0,0.052000000000000005,0.0,0.0,0.99318,3.35,0.66,12.7
6.9,0.45,0.11,0.0,0.043,0.0,0.0,0.99354,3.3,0.65,11.4
8.7,0.63,0.28,1.0,0.096,1.0,2.0,0.99734,3.26,0.63,10.2
8.0,0.725,0.24,1.0,0.083,0.0,2.0,0.99685,3.35,0.56,10.0
7.0,0.45,0.34,1.0,0.08199999999999999,1.0,2.0,0.998,3.55,0.6,9.5
6.9,0.605,0.12,4.0,0.073,3.0,3.0,0.9993,3.45,0.52,9.4
7.3,0.48,0.32,0.0,0.062,2.0,2.0,0.99728,3.3,0.65,10.0
9.4,0.33,0.59,1.0,0.079,0.0,0.0,0.9976,3.12,0.54,12.0
7.2,0.66,0.33,1.0,0.068,3.0,3.0,0.99414,3.27,0.78,12.8
7.5,0.705,0.24,0.0,0.36,1.0,2.0,0.9964,3.0,1.59,9.5
10.7,0.46,0.39,0.0,0.061,0.0,0.0,0.9981,3.18,0.62,9.5
8.3,0.53,0.0,0.0,0.07,0.0,0.0,0.99593,3.25,0.64,10.0
8.5,0.655,0.49,2.0,0.122,3.0,4.0,1.001,3.31,1.14,9.3
7.2,0.45,0.15,0.0,0.078,0.0,0.0,0.99609,3.29,0.51,9.9
5.6,0.62,0.03,0.0,0.08,0.0,0.0,0.99498,3.66,0.62,10.1
9.3,0.49,0.36,0.0,0.081,0.0,0.0,0.99702,3.27,0.78,10.9
7.7,1.005,0.15,0.0,0.102,0.0,1.0,0.99604,3.23,0.48,10.0
7.7,0.51,0.28,0.0,0.087,2.0,2.0,0.998,3.42,0.74,9.2
8.1,0.545,0.18,0.0,0.08,1.0,1.0,0.9972,3.3,0.59,9.0
8.9,0.24,0.39,0.0,0.07400000000000001,0.0,0.0,0.99698,3.12,0.59,9.5
6.4,0.37,0.25,0.0,0.07400000000000001,1.0,1.0,0.9974,3.57,0.62,9.8
6.1,0.705,0.1,1.0,0.081,1.0,0.0,0.99631,3.6,0.66,10.2
