fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
6.6,0.15,0.32,1.0,0.033,2.0,1.0,0.99192,3.19,0.71,12.1
5.3,0.165,0.24,0.0,0.051,0.0,0.0,0.9925,3.32,0.47,9.1
6.9,0.31,0.32,0.0,0.036000000000000004,1.0,1.0,0.99068,3.19,0.45,11.4
7.2,0.2,0.25,1.0,0.044,1.0,1.0,0.9949,3.23,0.36,9.4
6.4,0.24,0.23,0.0,0.046,1.0,1.0,0.9908,3.12,0.54,11.4
6.9,0.17,0.25,0.0,0.047,1.0,1.0,0.9914,3.16,0.48,11.4
7.9,0.29,0.36,3.0,0.033,1.0,3.0,0.9969,3.14,0.46,10.3
6.1,0.41,0.0,0.0,0.063,1.0,0.0,0.9914,3.27,0.67,10.8
6.8,0.51,0.3,1.0,0.066,1.0,2.0,0.9945,3.2,0.42,9.1
6.8,0.31,0.09,0.0,0.04,2.0,2.0,0.9922,3.19,0.46,10.0
6.2,0.16,0.47,0.0,0.029,0.0,0.0,0.99,3.26,0.42,12.2
8.4,0.16,0.33,0.0,0.033,0.0,0.0,0.994,3.14,0.42,9.7
6.4,0.16,0.42,0.0,0.036000000000000004,0.0,1.0,0.9908,3.18,0.52,11.0
7.6,0.52,0.49,3.0,0.034,1.0,2.0,0.9958,3.14,0.38,11.8
6.7,0.325,0.82,0.0,0.152,1.0,1.0,0.99312,2.99,0.38,9.2
6.8,0.21,0.26,3.0,0.038,2.0,2.0,0.99523,3.02,0.56,10.5
7.5,0.38,0.5,3.0,0.042,2.0,2.0,0.9984,3.09,0.46,9.0
8.8,0.34,0.33,2.0,0.036000000000000004,1.0,2.0,0.9966,3.08,0.4,10.2
5.5,0.24,0.32,2.0,0.06,0.0,0.0,0.994,3.27,0.31,10.4
6.8,0.21,0.37,1.0,0.038,0.0,1.0,0.99206,2.98,0.82,11.5
6.8,0.45,0.28,4.0,0.031,0.0,1.0,1.00295,3.06,0.42,10.6
5.6,0.32,0.32,2.0,0.043,1.0,0.0,0.99266,3.24,0.47,11.2
6.1,0.35,0.24,0.0,0.034,0.0,1.0,0.9906,3.34,0.59,12.0
6.8,0.12,0.3,3.0,0.049,1.0,0.0,0.99654,3.2,0.35,9.9
7.0,0.18,0.26,0.0,0.044,1.0,0.0,0.99256,3.39,0.48,10.7
6.8,0.27,0.37,2.0,0.055,2.0,3.0,0.99586,3.11,0.52,9.5
6.8,0.31,0.3,2.0,0.028,1.0,1.0,0.99164,3.13,0.63,12.6
7.3,0.22,0.26,0.0,0.04,1.0,2.0,0.99194,3.27,0.48,11.2
6.5,0.2,0.24,2.0,0.044,0.0,2.0,0.99502,3.22,0.44,10.5
6.4,0.15,0.29,0.0,0.044,0.0,1.0,0.99166,3.1,0.38,10.2
7.5,0.705,0.1,3.0,0.044,1.0,3.0,0.99741,3.1,0.5,9.1
6.8,0.26,0.56,3.0,0.043,2.0,3.0,0.997,3.02,0.63,9.3
6.5,0.36,0.31,3.0,0.053,0.0,1.0,0.99544,3.2,0.56,11.0
8.1,0.28,0.39,0.0,0.029,0.0,0.0,0.9923,3.23,0.52,11.8
7.1,0.09,0.3,1.0,0.032,0.0,1.0,0.993,2.99,0.39,10.9
7.4,0.33,0.26,4.0,0.049,2.0,3.0,0.99907,3.06,0.68,9.5
7.5,0.3,0.21,1.0,0.026,1.0,1.0,0.99244,2.92,0.35,11.1
6.4,0.24,0.5,3.0,0.047,2.0,3.0,0.9966,3.18,0.57,9.3
6.0,0.19,0.29,0.0,0.046,0.0,0.0,0.99033,3.22,0.53,11.3
7.8,0.32,0.33,0.0,0.037000000000000005,0.0,0.0,0.9912,3.21,0.65,11.7
7.4,0.27,0.48,0.0,0.047,0.0,1.0,0.9914,3.19,0.49,11.6
7.0,0.23,0.36,3.0,0.051,2.0,2.0,0.9972,3.16,0.49,9.8
6.9,0.19,0.35,1.0,0.067,1.0,2.0,0.995,3.36,0.48,9.8
7.0,0.11,0.32,1.0,0.057,2.0,1.0,0.9956,3.55,0.44,9.4
6.3,0.33,0.2,4.0,0.066,1.0,2.0,0.9991,3.14,0.51,8.8
6.8,0.28,0.29,3.0,0.052000000000000005,2.0,2.0,0.99544,3.02,0.58,10.4
7.0,0.55,0.05,2.0,0.036000000000000004,0.0,2.0,0.99269,3.26,0.46,12.2
8.2,0.345,1.0,4.0,0.047,2.0,3.0,0.99965,2.96,0.43,9.6
6.8,0.27,0.12,0.0,0.04,2.0,2.0,0.992,3.18,0.41,10.0
7.3,0.13,0.27,1.0,0.08,1.0,2.0,0.9938,3.23,0.39,11.1
6.5,0.19,0.34,0.0,0.029,1.0,1.0,0.98954,3.21,0.68,12.5
6.8,0.18,0.32,2.0,0.047,0.0,1.0,0.99498,3.42,0.44,10.4
6.3,0.31,0.34,0.0,0.045,0.0,0.0,0.9927,3.3,0.43,10.2
7.2,0.19,0.39,0.0,0.036000000000000004,1.0,0.0,0.9918,3.16,0.5,10.5
6.5,0.5,0.22,1.0,0.036000000000000004,1.0,1.0,0.9902,3.26,0.55,13.0
6.4,0.34,0.44,2.0,0.043,2.0,3.0,0.99551,3.18,0.48,9.5
7.2,0.5,0.0,0.0,0.034,1.0,1.0,0.9932,3.19,0.34,9.2
6.3,0.24,0.22,3.0,0.05,2.0,2.0,0.99659,3.06,0.58,9.3
6.6,0.3,0.24,0.0,0.034,0.0,1.0,0.9933,3.13,0.36,9.2
5.2,0.25,0.23,0.0,0.047,0.0,0.0,0.99001,3.32,0.62,11.4
7.9,0.19,0.26,0.0,0.039,0.0,1.0,0.9942,3.05,0.74,9.8
7.7,0.28,0.35,4.0,0.056,1.0,1.0,0.9998,3.27,0.5,9.6
6.4,0.4,0.25,1.0,0.032,0.0,0.0,0.98988,3.26,0.52,13.1
7.4,0.29,0.28,2.0,0.032,1.0,1.0,0.9951,3.1,0.47,10.6
7.1,0.26,0.19,2.0,0.051,2.0,3.0,0.996,3.16,0.52,9.7
6.8,0.27,0.42,2.0,0.054000000000000006,2.0,3.0,0.99556,3.12,0.49,9.4
6.9,0.29,0.41,2.0,0.046,2.0,2.0,0.99537,3.12,0.51,9.6
5.7,0.27,0.16,2.0,0.053,1.0,1.0,0.99474,3.36,0.37,10.4
7.3,0.19,0.24,1.0,0.054000000000000006,1.0,3.0,0.9964,3.36,0.54,10.0
9.7,0.24,0.49,1.0,0.032,0.0,0.0,0.99368,2.85,0.54,10.0
6.6,0.28,0.34,0.0,0.037000000000000005,1.0,1.0,0.9888,3.03,0.37,12.5
6.3,0.28,0.24,2.0,0.031,1.0,2.0,0.9958,3.39,0.57,9.7
7.4,0.13,0.39,1.0,0.042,1.0,1.0,0.995,3.36,0.56,10.3
7.9,0.25,0.29,1.0,0.031,1.0,1.0,0.9918,3.06,0.32,11.8
7.2,0.23,0.38,1.0,0.067,0.0,0.0,0.99496,3.17,0.79,9.7
6.9,0.25,0.24,1.0,0.057,0.0,0.0,0.9942,2.99,0.48,9.5
6.9,0.3,0.25,0.0,0.041,0.0,1.0,0.99428,3.18,0.5,9.3
7.5,0.32,0.49,0.0,0.031,1.0,1.0,0.9906,3.07,0.46,12.5
5.3,0.4,0.25,1.0,0.031,1.0,1.0,0.99072,3.31,0.58,11.75
7.8,0.34,0.35,0.0,0.042,0.0,2.0,0.9908,3.11,0.41,12.1
6.7,0.54,0.27,1.0,0.049,0.0,2.0,0.99502,3.16,0.38,9.4
7.3,0.42,0.38,1.0,0.045,0.0,1.0,0.9925,3.19,0.37,12.6
7.1,0.38,0.4,0.0,0.042,2.0,3.0,0.99177,3.03,0.5,11.4
8.1,0.2,0.49,3.0,0.048,1.0,3.0,0.9968,3.09,0.46,10.0
7.3,0.26,0.49,1.0,0.028,1.0,1.0,0.9936,3.24,0.54,10.8
6.5,0.22,0.28,1.0,0.059,0.0,2.0,0.99177,3.23,0.41,12.1
5.3,0.21,0.29,0.0,0.028,0.0,0.0,0.99215,3.3,0.4,9.8
8.0,0.14,0.49,0.0,0.035,1.0,1.0,0.9928,3.26,0.4,10.6
6.6,0.23,0.3,3.0,0.051,1.0,1.0,0.99835,3.04,0.54,9.0
6.1,0.28,0.24,4.0,0.07400000000000001,1.0,2.0,0.99922,3.19,0.44,9.3
8.1,0.33,0.36,2.0,0.037000000000000005,1.0,2.0,0.99592,3.19,0.54,10.6
6.3,0.21,0.31,0.0,0.043,1.0,1.0,0.99158,3.49,0.68,11.0
6.2,0.3,0.3,0.0,0.041,0.0,0.0,0.99065,3.31,0.61,11.8
7.8,0.29,0.36,1.0,0.042,1.0,2.0,0.9941,3.26,0.37,11.2
6.3,0.41,0.16,0.0,0.032,0.0,0.0,0.99274,3.16,0.42,9.5
7.3,0.3,0.42,2.0,0.025,2.0,2.0,0.9928,3.04,0.32,11.4
6.6,0.2,0.14,1.0,0.184,1.0,2.0,0.99396,2.93,0.45,9.4
7.0,0.35,0.31,0.0,0.069,0.0,2.0,0.9944,3.18,0.47,9.4
8.9,0.3,0.35,1.0,0.032,1.0,2.0,0.99458,3.15,0.45,11.5
6.7,0.31,0.31,2.0,0.04,0.0,2.0,0.9953,3.46,0.55,11.4
7.3,0.3,0.74,3.0,0.039,1.0,2.0,0.9982,3.02,0.4,8.7
7.9,0.26,0.41,4.0,0.04,1.0,3.0,0.9976,2.96,0.6,10.0
7.8,0.43,0.49,3.0,0.033,1.0,2.0,0.9955,3.14,0.35,11.3
7.0,0.21,0.28,2.0,0.045,1.0,3.0,0.9954,3.25,0.54,10.4
6.5,0.24,0.36,0.0,0.027000000000000003,1.0,1.0,0.9898,3.28,0.36,12.5
6.5,0.37,0.33,0.0,0.036000000000000004,0.0,0.0,0.99136,3.18,0.38,11.2
7.7,0.16,0.49,0.0,0.056,0.0,1.0,0.9948,3.32,0.49,10.7
7.0,0.17,0.42,0.0,0.075,0.0,0.0,0.99103,3.32,0.62,11.4
6.7,0.31,0.31,1.0,0.031,0.0,2.0,0.9926,3.36,0.82,12.0
7.2,0.24,0.28,0.0,0.032,1.0,0.0,0.9914,3.1,0.39,10.9
7.4,0.16,0.3,3.0,0.056,1.0,2.0,0.99825,2.9,0.44,8.7
5.4,0.15,0.32,0.0,0.037000000000000005,0.0,0.0,0.98878,3.04,0.58,12.6
7.6,0.445,0.44,3.0,0.045,2.0,3.0,0.9986,3.48,0.36,10.0
6.5,0.21,0.42,0.0,0.059,1.0,0.0,0.9927,3.12,0.38,9.7
5.7,0.21,0.25,0.0,0.035,0.0,0.0,0.9902,3.31,0.52,11.4
7.3,0.26,0.36,1.0,0.04,1.0,1.0,0.9931,3.16,0.59,11.0
6.5,0.25,0.35,3.0,0.055,1.0,2.0,0.998,3.58,0.47,10.0
6.7,0.24,0.37,3.0,0.043,2.0,2.0,0.99632,3.08,0.53,9.9
5.9,0.19,0.21,0.0,0.045,2.0,1.0,0.99341,3.32,0.44,9.5
6.4,0.15,0.29,0.0,0.044,0.0,1.0,0.99166,3.1,0.38,10.2
6.7,0.26,0.51,2.0,0.062,1.0,3.0,0.99545,3.13,0.5,9.6
7.1,0.18,0.42,0.0,0.045,1.0,2.0,0.9916,2.95,0.31,10.5
7.9,0.33,0.28,4.0,0.053,1.0,2.0,1.0103,3.15,0.38,8.8
6.1,0.37,0.2,2.0,0.031,1.0,2.0,0.99558,3.22,0.48,9.5
6.7,0.36,0.28,2.0,0.034,0.0,0.0,0.99151,2.96,0.39,12.5
7.9,0.44,0.37,1.0,0.033,0.0,0.0,0.992,3.16,0.54,12.6
6.1,0.28,0.24,4.0,0.07400000000000001,1.0,2.0,0.99922,3.19,0.44,9.3
6.7,0.13,0.29,1.0,0.051,1.0,1.0,0.9944,3.44,0.37,9.7
7.3,0.21,0.21,0.0,0.046,1.0,1.0,0.99466,3.38,0.46,10.0
7.8,0.18,0.46,3.0,0.052000000000000005,1.0,1.0,0.998,3.15,0.5,10.0
5.9,0.12,0.27,1.0,0.03,1.0,1.0,0.99226,3.55,0.68,12.1
7.4,0.2,0.33,0.0,0.035,1.0,1.0,0.991,3.17,0.44,11.7
6.9,0.25,0.29,0.0,0.038,0.0,0.0,0.99088,3.01,0.36,11.7
6.1,0.19,0.37,0.0,0.041,0.0,0.0,0.99153,3.18,0.5,10.9
6.9,0.23,0.32,4.0,0.045,2.0,2.0,0.9972,3.22,0.42,10.5
6.0,0.29,0.41,2.0,0.048,2.0,2.0,0.9937,3.09,0.59,10.966666666666699
7.6,0.48,0.37,0.0,0.034,0.0,0.0,0.99256,3.05,0.54,10.4
6.0,0.14,0.37,0.0,0.032,2.0,2.0,0.99185,3.32,0.44,11.2
7.7,0.27,0.34,0.0,0.028,0.0,2.0,0.9911,2.99,0.48,12.1
6.9,0.22,0.37,3.0,0.053,2.0,2.0,0.9992,3.37,0.82,9.5
7.3,0.31,0.69,2.0,0.041,2.0,2.0,0.9977,3.06,0.45,8.6
7.2,0.17,0.37,1.0,0.059,1.0,1.0,0.99322,3.08,0.46,11.0
6.9,0.38,0.29,3.0,0.048,2.0,3.0,0.99784,3.0,0.6,9.5
7.2,0.23,0.25,4.0,0.085,0.0,1.0,1.00044,3.1,0.51,8.7
5.7,0.28,0.28,0.0,0.019,0.0,0.0,0.9902,3.06,0.52,11.2
7.7,0.22,0.42,0.0,0.052000000000000005,0.0,0.0,0.9922,3.3,0.49,11.8
7.7,0.39,0.28,1.0,0.035,1.0,1.0,0.9918,3.19,0.58,12.2
6.9,0.24,0.35,0.0,0.052000000000000005,1.0,2.0,0.993,3.45,0.44,10.0
9.4,0.28,0.3,0.0,0.045,1.0,1.0,0.99534,3.11,0.49,9.3
7.5,0.29,0.67,2.0,0.037000000000000005,2.0,2.0,0.9966,2.9,0.41,8.9
7.4,0.33,0.44,2.0,0.05,1.0,3.0,0.99679,3.12,0.52,9.0
7.1,0.25,0.31,0.0,0.05,1.0,2.0,0.9914,3.14,0.51,11.4
5.6,0.19,0.46,0.0,0.032,1.0,1.0,0.9909,3.36,0.5,10.4
6.9,0.4,0.17,3.0,0.033,2.0,2.0,0.99754,3.08,0.49,9.4
6.0,0.27,0.27,0.0,0.046,1.0,1.0,0.9924,3.41,0.51,10.5
6.2,0.21,0.24,0.0,0.051,1.0,0.0,0.99036,3.24,0.57,11.3
6.8,0.12,0.31,1.0,0.045,0.0,1.0,0.9942,3.41,0.46,9.8
7.6,0.37,0.51,3.0,0.094,2.0,2.0,0.99776,2.91,0.51,9.0
8.3,0.3,0.36,2.0,0.042,1.0,2.0,0.9982,3.23,0.51,9.3
7.8,0.2,0.28,2.0,0.054000000000000006,2.0,2.0,0.997,3.14,0.46,10.0
6.2,0.22,0.28,0.0,0.04,0.0,1.0,0.9917,3.19,0.48,10.5
8.8,0.33,0.44,1.0,0.024,0.0,0.0,0.9917,2.96,0.4,12.6
6.2,0.3,0.31,0.0,0.048,0.0,1.0,0.98999,3.32,0.54,12.6
5.5,0.17,0.23,0.0,0.039,0.0,1.0,0.99243,3.28,0.5,10.0
7.1,0.25,0.32,2.0,0.041,2.0,3.0,0.9969,3.17,0.52,9.1
5.7,0.22,0.2,4.0,0.044,1.0,1.0,0.99862,3.22,0.46,8.9
6.7,0.31,0.09,0.0,0.039,2.0,1.0,0.99206,3.12,0.44,10.1
5.9,0.2,0.28,3.0,0.038,0.0,1.0,0.99426,3.31,0.57,11.8
7.9,0.27,0.27,0.0,0.034,0.0,1.0,0.99088,2.97,0.51,11.9
7.0,0.12,0.29,2.0,0.039,1.0,0.0,0.99564,3.19,0.38,9.8
6.6,0.25,0.3,3.0,0.052000000000000005,1.0,2.0,0.998,3.02,0.5,9.1
8.3,0.22,0.38,3.0,0.054000000000000006,1.0,1.0,1.0002,3.22,0.5,9.7
6.0,0.24,0.27,0.0,0.048,1.0,2.0,0.9938,3.64,0.54,10.0
6.2,0.47,0.21,0.0,0.044,0.0,0.0,0.99345,3.14,0.46,9.2
7.3,0.41,0.24,1.0,0.057,1.0,2.0,0.9949,3.2,0.41,9.9
6.6,0.29,0.39,1.0,0.031,0.0,0.0,0.9913,3.15,0.8,12.9
7.9,0.21,0.39,0.0,0.057,0.0,1.0,0.99176,3.05,0.52,10.9
7.6,0.48,0.37,0.0,0.037000000000000005,0.0,0.0,0.9902,3.03,0.39,11.4
6.5,0.28,0.28,2.0,0.047,2.0,3.0,0.9962,3.09,0.54,8.9
7.5,0.29,0.36,4.0,0.05,0.0,1.0,0.9968,3.06,0.54,10.4
6.0,0.29,0.41,2.0,0.048,2.0,2.0,0.9937,3.09,0.59,10.966666666666699
7.1,0.14,0.33,0.0,0.104,0.0,0.0,0.99057,3.19,0.64,11.5
7.8,0.27,0.35,0.0,0.05,1.0,1.0,0.99138,3.09,0.45,11.2
5.8,0.2,0.3,0.0,0.031,0.0,0.0,0.99115,3.44,0.55,11.0
8.2,0.37,0.36,0.0,0.034,0.0,0.0,0.9906,3.04,0.32,11.7
5.7,0.22,0.28,0.0,0.027000000000000003,0.0,0.0,0.98948,3.35,0.38,12.5
6.6,0.24,0.28,0.0,0.028,1.0,1.0,0.99182,3.34,0.46,11.4
6.8,0.28,0.39,0.0,0.036000000000000004,0.0,1.0,0.9918,3.27,0.72,11.7
7.0,0.32,0.31,1.0,0.031,1.0,1.0,0.99235,3.38,0.58,12.2
6.7,0.19,0.32,1.0,0.041,0.0,0.0,0.99173,2.9,0.57,10.5
6.1,0.34,0.21,1.0,0.042,0.0,1.0,0.99373,3.02,0.53,9.4
8.6,0.2,0.42,0.0,0.041,1.0,1.0,0.9925,3.11,0.49,11.4
6.7,0.18,0.31,2.0,0.035,1.0,1.0,0.99572,3.08,0.49,9.8
6.8,0.15,0.41,3.0,0.044,2.0,2.0,0.99742,3.24,0.78,10.2
7.7,0.275,0.3,0.0,0.039,0.0,0.0,0.992,3.01,0.56,10.7
6.5,0.3,0.27,1.0,0.038,1.0,0.0,0.99026,3.2,0.6,12.6
7.4,0.17,0.29,0.0,0.047,0.0,1.0,0.9939,3.52,0.65,10.4
7.1,0.34,0.32,0.0,0.051,0.0,1.0,0.99354,3.3,0.5,10.4
7.3,0.33,0.4,1.0,0.038,1.0,1.0,0.992,3.03,0.3,11.9
6.9,0.4,0.37,2.0,0.053,1.0,2.0,0.996,3.16,0.5,9.3
6.2,0.37,0.24,1.0,0.032,0.0,0.0,0.98934,3.04,0.26,13.4
7.4,0.25,0.29,1.0,0.02,1.0,1.0,0.99338,3.13,0.29,10.8
6.8,0.24,0.35,1.0,0.048,1.0,2.0,0.9944,3.29,0.55,10.5
8.0,0.33,0.32,1.0,0.041,1.0,2.0,0.99184,2.92,0.74,12.2
5.8,0.3,0.42,0.0,0.036000000000000004,0.0,1.0,0.98871,3.1,0.46,12.6
6.6,0.285,0.49,3.0,0.035,2.0,1.0,0.99732,3.08,0.54,8.9
7.8,0.24,0.18,1.0,0.046,1.0,2.0,0.9963,3.2,0.56,9.8
7.4,0.19,0.31,3.0,0.045,1.0,3.0,0.9986,3.1,0.5,9.2
6.5,0.36,0.32,0.0,0.031,0.0,0.0,0.9916,3.1,0.46,10.6
6.4,0.28,0.28,0.0,0.04,0.0,0.0,0.99216,3.25,0.47,11.1
7.4,0.19,0.3,3.0,0.053,1.0,3.0,0.9986,3.14,0.49,9.1
7.0,0.27,0.36,4.0,0.045,1.0,2.0,1.001,3.0,0.45,8.8
8.5,0.17,0.31,0.0,0.024,0.0,0.0,0.993,2.79,0.37,10.1
6.0,0.11,0.47,2.0,0.052000000000000005,2.0,2.0,0.9958,2.91,0.34,9.3
6.2,0.25,0.54,1.0,0.046,2.0,2.0,0.99454,3.19,0.7,10.4
5.6,0.175,0.29,0.0,0.043,0.0,0.0,0.99112,3.28,0.48,9.9
6.7,0.41,0.24,1.0,0.035,1.0,1.0,0.9901,3.12,0.44,12.8933333333333
4.8,0.29,0.23,0.0,0.044,1.0,2.0,0.98924,3.28,0.34,11.9
7.1,0.16,0.36,0.0,0.043,0.0,0.0,0.9925,3.16,0.42,11.0
6.1,0.38,0.47,0.0,0.051,2.0,3.0,0.99309,3.24,0.5,9.6
6.1,0.3,0.32,0.0,0.042,1.0,1.0,0.98952,3.31,0.44,12.7
6.5,0.16,0.33,0.0,0.027000000000000003,0.0,0.0,0.9908,3.3,0.39,11.4
7.2,0.21,0.34,0.0,0.046,0.0,0.0,0.992,3.25,0.4,11.3
7.3,0.36,0.62,1.0,0.033,1.0,2.0,0.99472,3.14,0.62,10.6
6.0,0.26,0.15,0.0,0.06,2.0,2.0,0.99354,3.14,0.51,8.7
6.5,0.26,0.5,2.0,0.051,1.0,3.0,0.99536,3.18,0.47,9.5
6.5,0.43,0.18,3.0,0.032,0.0,1.0,0.99565,3.23,0.51,10.7
6.8,0.3,0.35,0.0,0.038,0.0,2.0,0.9912,3.09,0.53,12.0
5.8,0.28,0.27,0.0,0.054000000000000006,1.0,2.0,0.9914,3.53,0.42,12.4
9.3,0.31,0.49,0.0,0.042,1.0,2.0,0.9948,3.11,0.46,9.8
8.3,0.27,0.39,0.0,0.058,0.0,1.0,0.9955,3.28,0.59,10.3
6.2,0.24,0.28,3.0,0.049,2.0,1.0,0.9952,3.19,0.37,10.7
6.5,0.29,0.52,2.0,0.049,1.0,3.0,0.99551,3.16,0.51,9.5
6.2,0.35,0.29,1.0,0.041,0.0,0.0,0.99005,3.1,0.59,12.066666666666698
6.0,0.16,0.27,3.0,0.03,1.0,0.0,0.99402,3.15,0.34,10.8
4.6,0.445,0.0,0.0,0.053,0.0,2.0,0.99426,3.79,0.55,10.2
6.1,0.21,0.3,1.0,0.039,1.0,1.0,0.99068,3.27,0.31,12.7
8.6,0.265,0.36,0.0,0.034,0.0,0.0,0.9913,2.95,0.36,11.4
6.3,0.34,0.36,1.0,0.035,1.0,2.0,0.9946,3.15,0.49,9.7
6.9,0.28,0.37,2.0,0.037000000000000005,0.0,0.0,0.9948,3.05,0.54,11.1
7.8,0.22,0.36,0.0,0.056,0.0,2.0,0.993,3.2,0.53,10.4
6.9,0.32,0.26,0.0,0.03,0.0,0.0,0.99106,3.06,0.42,11.1
5.8,0.27,0.2,2.0,0.04,1.0,2.0,0.99442,3.15,0.48,9.8
7.1,0.16,0.36,2.0,0.044,0.0,0.0,0.9959,3.16,0.44,10.9
5.8,0.32,0.2,0.0,0.027000000000000003,0.0,1.0,0.98936,3.36,0.78,13.9
7.7,0.34,0.58,3.0,0.039,1.0,2.0,0.9978,3.06,0.49,8.6
6.3,0.22,0.3,0.0,0.05,0.0,1.0,0.99204,3.24,0.47,10.4
6.7,0.22,0.33,0.0,0.036000000000000004,1.0,0.0,0.99058,3.1,0.76,11.4
7.7,0.43,1.0,4.0,0.032,1.0,2.0,0.99742,3.29,0.5,12.0
7.3,0.32,0.34,1.0,0.032,0.0,1.0,0.99505,3.22,0.46,9.8
6.9,0.28,0.24,0.0,0.034,1.0,1.0,0.98882,2.98,0.43,13.2
5.6,0.28,0.4,1.0,0.034,1.0,1.0,0.99144,3.21,0.43,12.1
7.2,0.35,0.25,1.0,0.032,0.0,1.0,0.99334,2.93,0.66,10.3
7.1,0.31,0.17,0.0,0.042,0.0,1.0,0.99304,3.13,0.4,9.6
6.4,0.27,0.49,2.0,0.046,2.0,3.0,0.9956,3.24,0.43,9.2
6.6,0.23,0.27,1.0,0.043,1.0,2.0,0.9953,3.27,0.76,9.5
7.0,0.32,0.29,2.0,0.025,1.0,1.0,0.99162,3.15,0.65,12.8
7.4,0.3,0.49,2.0,0.055,1.0,3.0,0.9974,3.52,0.58,9.7
6.8,0.3,0.33,3.0,0.041,2.0,2.0,0.99659,3.1,0.56,9.8
7.7,0.28,0.63,3.0,0.039,2.0,2.0,0.9979,3.08,0.44,8.8
5.5,0.23,0.19,0.0,0.044,1.0,2.0,0.99209,3.19,0.43,10.4
6.5,0.27,0.26,2.0,0.042,0.0,1.0,0.99612,3.43,0.64,9.8
6.1,0.44,0.28,1.0,0.032,1.0,1.0,0.9916,3.26,0.47,11.3
7.2,0.18,0.31,0.0,0.045,0.0,0.0,0.9925,3.32,0.4,10.8
7.0,0.31,0.26,2.0,0.069,0.0,2.0,0.9954,3.13,0.46,9.8
6.15,0.21,0.37,0.0,0.021,0.0,0.0,0.99076,3.39,0.47,12.0
7.2,0.26,0.4,1.0,0.047,2.0,2.0,0.99573,3.18,0.53,9.5
6.9,0.33,0.26,1.0,0.027000000000000003,1.0,1.0,0.9924,3.25,0.43,11.2
6.8,0.18,0.3,3.0,0.062,0.0,2.0,0.99808,3.0,0.52,9.0
7.1,0.3,0.46,0.0,0.066,0.0,1.0,0.9906,3.12,0.54,12.7
8.0,0.22,0.28,3.0,0.053,2.0,3.0,0.9981,3.14,0.45,9.8
6.4,0.29,0.32,0.0,0.014,1.0,0.0,0.99008,3.24,0.66,12.5
6.8,0.26,0.24,2.0,0.052000000000000005,2.0,3.0,0.9961,3.13,0.47,8.9
7.2,0.21,0.36,4.0,0.045,2.0,2.0,0.99922,3.25,0.76,9.4
6.8,0.18,0.21,1.0,0.053,1.0,0.0,0.99445,3.3,0.43,9.4
6.9,0.19,0.6,1.0,0.037000000000000005,0.0,1.0,0.99255,2.92,0.59,10.4
7.2,0.44,0.28,0.0,0.048,0.0,1.0,0.99188,3.21,0.37,11.3
8.5,0.28,0.34,3.0,0.041,1.0,2.0,0.9981,3.13,0.4,9.9
6.8,0.24,0.38,2.0,0.045,1.0,2.0,0.99578,3.15,0.5,9.5
7.2,0.21,0.36,4.0,0.045,2.0,2.0,0.99922,3.25,0.76,9.4
6.5,0.23,0.36,4.0,0.038,1.0,1.0,0.99924,3.26,0.41,8.8
6.1,0.125,0.25,0.0,0.04,0.0,0.0,0.9934,3.54,0.59,10.1
6.5,0.18,0.41,3.0,0.039,1.0,1.0,0.99678,3.28,0.72,10.3
6.1,0.3,0.3,0.0,0.031,1.0,2.0,0.9895,3.39,0.43,12.7
6.8,0.25,0.27,2.0,0.076,1.0,2.0,0.9967,3.05,0.38,9.0
6.7,0.24,0.29,3.0,0.053,2.0,1.0,0.99839,3.03,0.52,9.0
6.5,0.35,0.28,3.0,0.051,2.0,3.0,0.9962,3.16,0.51,9.9
6.8,0.3,0.23,1.0,0.061,2.0,3.0,0.9958,3.32,0.6,9.5
7.7,0.28,0.35,4.0,0.056,1.0,1.0,0.9998,3.27,0.5,9.6
6.9,0.38,0.25,2.0,0.04,0.0,3.0,0.9971,3.28,0.61,9.2
5.6,0.28,0.27,1.0,0.043,2.0,2.0,0.99202,3.35,0.44,10.7
6.0,0.39,0.17,3.0,0.046,2.0,3.0,0.9976,3.15,0.38,9.0
6.9,0.34,0.3,1.0,0.029,1.0,2.0,0.99165,3.36,0.49,12.3
7.4,0.34,0.28,3.0,0.049,1.0,2.0,0.99677,3.22,0.49,10.3
6.9,0.25,0.27,2.0,0.039,1.0,1.0,0.9936,3.27,0.34,11.3
6.3,0.3,0.24,1.0,0.04,1.0,1.0,0.995,3.22,0.47,9.5
9.2,0.23,0.3,0.0,0.031,1.0,0.0,0.9929,2.94,0.3,10.4
6.3,0.26,0.49,0.0,0.052000000000000005,1.0,1.0,0.9924,2.99,0.61,9.8
6.9,0.19,0.35,0.0,0.036000000000000004,1.0,0.0,0.99315,3.21,0.54,10.8
6.6,0.27,0.29,1.0,0.045,2.0,3.0,0.9953,3.31,0.79,9.8
6.7,0.25,0.13,0.0,0.041,2.0,2.0,0.992,3.14,0.42,9.8
6.4,0.17,0.32,0.0,0.048,1.0,3.0,0.9938,3.5,0.5,9.7
6.4,0.15,0.4,0.0,0.053,2.0,2.0,0.99112,3.17,0.68,11.0
6.0,0.21,0.34,0.0,0.042,2.0,1.0,0.99052,3.44,0.42,11.4
6.1,0.33,0.3,0.0,0.036000000000000004,1.0,1.0,0.98922,3.31,0.4,13.1
